,Sols,elysium2028,elysium2031,oxia2028,oxia2031,mawrth_vallis2028,mawrth_vallis2031,vernal2028,vernal2031,valles2028,valles2031,aram2028,aram2031,meridiani2028,meridiani2031,eberswalde2028,eberswalde2031
10,,3.5582774500722563,3.746247211272329,3.667847396671274,3.329908880294393,3.6508244889676247,3.264051528725855,3.6517322711572224,3.63185237413438,3.1293084461952514,3.7654031624457094,3.513724492974079,3.6590159341486337,3.547199984218349,3.8036842038044885,2.7150234857167566,3.638961869360348
11,,3.5570866097350238,3.7405613860720224,3.6649999466003593,3.3187609849299107,3.646165399954666,3.248548302529134,3.6479452794384897,3.620979885576394,3.130855412528423,3.7622963376997576,3.5095644351076225,3.6499620377703383,3.545721231012511,3.7955411557655983,2.7160194655077112,3.635838190571072
12,,3.55536867841473,3.735016866344944,3.6621209888988338,3.3088248894044714,3.6415135062483044,3.2345626436338617,3.6437212170060578,3.610358456218314,3.131330610300606,3.758367639832396,3.504985515354556,3.6410847402989344,3.543502981231394,3.7872378863366545,2.715794882836912,3.6315343256093566
13,,3.553238322667931,3.7295851378576,3.659218007732185,3.2998418789015793,3.6368689567574575,3.221772310743286,3.639157222277773,3.5999412554187153,3.1309663700676538,3.753798655334051,3.5000813972644607,3.6323512291631572,3.540706896595345,3.77881523206791,2.714616329685401,3.626312416100508
14,,3.550779627123747,3.7242452859004076,3.6562964903398467,3.2916222273949245,3.6322318566327016,3.209940983478895,3.634324518153074,3.5896939063814206,3.1299330590031196,3.748722524487238,3.494920752947268,3.623737420902256,3.537451518401009,3.770303109677178,2.7126792828907713,3.620364647512452
15,,3.5480556513463917,3.718981620446854,3.653360551076396,3.2840236386549555,3.627602280950496,3.1988914121281407,3.6292765106536438,3.579590594498718,3.1283584444828825,3.7432390809048797,3.4895550729521467,3.615225233406253,3.5338257426892365,3.7617239286372715,2.710130327743732,3.61383511074561
16,,3.545551633808929,3.7134808611914987,3.65019932810984,3.2755278421216594,3.6227137730369123,3.1867540410444057,3.6243071406854863,3.569278507983336,3.1277559542345577,3.7382098170227227,3.4844848418437406,3.6065032997883555,3.5306029315964493,3.753171914209894,2.708641640639512,3.608013566421148
17,,3.543230647908753,3.707774483144552,3.646851564432337,3.2662796124769127,3.6176112647547174,3.1736979502607188,3.619395784639102,3.5587972345720362,3.127959089282712,3.7335592560205564,3.4796594765357,3.597604624675528,3.5277090053032762,3.744643641087795,2.7080265700215915,3.6027846655365443
18,,3.541063542999366,3.7018873820846294,3.643347844253701,3.2563932726007327,3.612330224724906,3.1598567500727546,3.614526221390171,3.548178014771176,3.128836424035604,3.7292278125653544,3.475039058029039,3.5885553035674596,3.5250855278954734,3.736136416607154,2.708137838834354,3.5980573150562893
19,,3.5390270003933866,3.695839519176753,3.6397126327014853,3.2459603064302356,3.6068990241456413,3.145337447691884,3.609685531338175,3.537445828673613,3.1302828378495446,3.7251678199213414,3.4705916652953257,3.579376249815944,3.5226857961365297,3.7276480974524113,2.708857700355391,3.5937586141530113
