Sols,elysium,oxia,mawrth_vallis,vernal,valles,aram,meridiani,eberswalde
86,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
87,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
88,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
89,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
90,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
91,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
92,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
93,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
94,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
95,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
96,11.927999999999999,12.495999999999999,12.638,12.022666666666666,11.359999999999998,11.927999999999999,11.785999999999998,10.981333333333332
97,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
98,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
99,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
100,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
101,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
102,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
103,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
104,11.975333333333332,12.590666666666667,12.732666666666665,12.07,11.312666666666667,11.927999999999999,11.785999999999998,10.886666666666665
105,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
106,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
107,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
108,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
109,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
110,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
111,11.975333333333332,12.638,12.827333333333332,12.117333333333331,11.265333333333333,11.975333333333332,11.785999999999998,10.791999999999998
